word_id,word_app,word_pack,word_key,word_default,word_default_version,word_js
1,core,admin_ajax,ls_groups,Groups Form,32005,FALSE
2,core,admin_ajax,ls_view_more_groups,View more groups,32005,FALSE
3,core,admin_ajax,ls_grouptitles,Groups,32005,FALSE
4,core,admin_ajax,ls_view_more_mem,View more members,32005,FALSE
5,core,admin_ajax,ls_members,Members,32005,FALSE
6,core,admin_ajax,lsnoresults,No results,32005,FALSE
7,core,admin_ajax,livesearchmemid,ID: ,32005,FALSE
8,core,admin_ajax,ls_help,Help Files,32005,FALSE
9,core,admin_ajax,ls_acppages,ACP Pages,32005,FALSE
10,core,admin_ajax,ls_settings,Settings,32005,FALSE
11,core,admin_ajax,ls_quick_search,Quick Search,32005,FALSE
12,core,admin_ajax,ls_view_more_acp,View more ACP Pages,32005,FALSE
13,core,admin_ajax,ls_groupresults,There are per-group settings that matched your search term &raquo;,32005,FALSE
14,core,admin_ajax,ls_view_more_help,View more help files,32005,FALSE
15,core,admin_ajax,ls_view_more_settings,View more settings,32005,FALSE
16,core,admin_ajax,ls_forums,Forums,32005,FALSE
17,core,admin_ajax,ls_view_more_forums,View more forums,32005,FALSE
18,core,admin_applications,h_outerpost,(outer.post) After the foreach loop ends,32005,FALSE
19,core,admin_applications,h_prestartif,(pre.startif) Before the if statement starts,32005,FALSE
20,core,admin_applications,h_innerpost,(inner.post) Before the foreach loop ends,32005,FALSE
21,core,admin_applications,h_innerpre,(inner.pre) After the foreach loop starts,32005,FALSE
22,core,admin_applications,h_noedit,We could not find the hook you were attempting to edit.,32005,FALSE
23,core,admin_applications,h_outerpre,(outer.pre) Before the foreach loop starts,32005,FALSE
24,core,admin_applications,h_hasbeenun,The hook has been uninstalled.,32005,FALSE
25,core,admin_applications,h_hasbeenenabled,The hook has been enabled.,32005,FALSE
26,core,admin_applications,h_noexport,We could not find the hook you were attempting to export.,32005,FALSE
27,core,admin_applications,h_insertran,insert queries run,32005,FALSE
28,core,admin_applications,h_updateran,update queries run,32005,FALSE
29,core,admin_applications,h_dbaltered,database tables altered,32005,FALSE
30,core,admin_applications,h_taskup,tasks updated,32005,FALSE
31,core,admin_applications,h_dbcreated,database tables created,32005,FALSE
32,core,admin_applications,h_taskin,tasks inserted,32005,FALSE
33,core,admin_applications,h_cssup,CSS updated,32005,FALSE
34,core,admin_applications,h_tempup,templates updated,32005,FALSE
35,core,admin_applications,h_cssin,CSS inserted,32005,FALSE
36,core,admin_applications,h_tempin,templates inserted,32005,FALSE
37,core,admin_applications,h_acpup,ACP help files updated,32005,FALSE
38,core,admin_applications,h_helpup,help files updated,32005,FALSE
39,core,admin_applications,h_acpin,ACP help files inserted,32005,FALSE
40,core,admin_applications,h_modup,modules updated,32005,FALSE
41,core,admin_applications,h_helpin,help files inserted,32005,FALSE
42,core,admin_applications,h_modin,modules inserted,32005,FALSE
43,core,admin_applications,h_langbitup,language bits updated,32005,FALSE
44,core,admin_applications,h_langbitin,language bits inserted,32005,FALSE
45,core,admin_applications,h_settingup,settings updated,32005,FALSE
46,core,admin_applications,h_settinggin,setting groups inserted,32005,FALSE
47,core,admin_applications,h_settingin,settings inserted,32005,FALSE
48,core,admin_applications,h_filesin,files inserted,32005,FALSE
49,core,admin_applications,h_followingacts,The following actions were done:,32005,FALSE
50,core,admin_applications,h_newhookin,Hook installed,34011,FALSE
51,core,admin_applications,h_xmlwrong,The uploaded XML file does not appear to be a valid hook installation file.,32005,FALSE
52,core,admin_applications,hook_removed_files,%s Cached Hook Files Removed,32005,FALSE
53,core,admin_applications,h_noxml,There was no XML file uploaded. Please try again.,32005,FALSE
54,core,admin_applications,hook_reenable_all,Reenable all hooks,32005,FALSE
55,core,admin_applications,hook_disable_all,Disable all hooks,32005,FALSE
56,core,admin_applications,hook_form_noapp_dd,No Application,32005,FALSE
57,core,admin_applications,hook_form_key,Hook Key,32005,FALSE
58,core,admin_applications,hook_form_key_desc,This is a unique key for your hook,32005,FALSE
59,core,admin_applications,hook_form_no_key,You must supply a hook key for your hook,32005,FALSE
60,core,admin_applications,hook_form_no_title,The hook title field can not be blank,32005,FALSE
61,core,admin_applications,hook_form_button,Save Hook,32005,FALSE
62,core,admin_applications,hook_form_version,Hook Version (human-readable),32005,FALSE
63,core,admin_applications,hook_form_version_help,Current version of this hook,32005,FALSE
64,core,admin_applications,hook_form_desc_help,"Brief description of what this hook does, this is for your reference only",32005,FALSE
65,core,admin_applications,hook_form_title_help,"Title of the hook, this is for your reference only.",32005,FALSE
66,core,admin_applications,hook_form_desc,Hook Description,32005,FALSE
67,core,admin_applications,hook_form_title,Hook Title,32005,FALSE
68,core,admin_applications,hook_form_basic_info,Basic Hook Information,32005,FALSE
69,core,admin_applications,hook_form_info,Hook Information,32005,FALSE
70,core,admin_applications,hook_form_page_info,You can use this form to genereate a new hook 'skeleton' for you.,32005,FALSE
71,core,admin_applications,hook_form_page_title,Create Hook,32005,FALSE
72,core,admin_applications,a_addscript,Add Custom Script,32005,FALSE
73,core,admin_applications,a_export,Export,32005,FALSE
74,core,admin_applications,a_script_info,You can include a custom script which will be executed upon installation and uninstallation,32005,FALSE
75,core,admin_applications,a_exportscript,Export Custom Script,32005,FALSE
76,core,admin_applications,a_adddb,Add Database Changes,32005,FALSE
77,core,admin_applications,a_db_info,"You can include new database tables, changes to existing tables, insertions, and updates to be run",32005,FALSE
78,core,admin_applications,a_exportdb,Export Database Changes,32005,FALSE
79,core,admin_applications,a_addtasks,Add Tasks,32005,FALSE
80,core,admin_applications,a_tasks_info,You can include tasks to be exported with your hook,32005,FALSE
81,core,admin_applications,a_addcss,Add CSS Files,32005,FALSE
82,core,admin_applications,a_exporttasks,Export Tasks,32005,FALSE
83,core,admin_applications,a_nocss,There are no css files being exported,32005,FALSE
84,core,admin_applications,a_exportcss,Export Skin CSS,32005,FALSE
85,core,admin_applications,a_css_info,You can include css files to be added with your hook,32005,FALSE
86,core,admin_applications,a_addskin,Add Skin Templates,32005,FALSE
87,core,admin_applications,a_skin_info,You can include entire skin files or individual skin templates,32005,FALSE
88,core,admin_applications,a_exportskin,Export Skin Templates,32005,FALSE
89,core,admin_applications,a_addacp,Add ACP Help Files,32005,FALSE
90,core,admin_applications,a_acp_info,You can include ACP help files to be exported with your hook,32005,FALSE
91,core,admin_applications,a_addhelp,Add Help Files,32005,FALSE
92,core,admin_applications,a_exportacp,Export ACP Help Files,32005,FALSE
93,core,admin_applications,a_help_info,You can include help files to be exported with your hook,32005,FALSE
94,core,admin_applications,a_addmod,Add Modules,32005,FALSE
95,core,admin_applications,a_exporthelp,Export Help Files,32005,FALSE
96,core,admin_applications,a_mod_info,You can include modules to be added to existing applications,32005,FALSE
97,core,admin_applications,a_addlang,Add Language Bits,32005,FALSE
98,core,admin_applications,a_exportmod,Export Modules,32005,FALSE
99,core,admin_applications,a_lang_info,"You can include entire language files, or language strings to add to existing files",32005,FALSE
100,core,admin_applications,a_addsettings,Add Settings,32005,FALSE
101,core,admin_applications,a_exportlang,Export Language Strings,32005,FALSE
102,core,admin_applications,a_settings_info,You can include groups of settings and individual settings you wish to export with this hook,32005,FALSE
103,core,admin_applications,a_noskin,There are no skin templates being exported,32005,FALSE
104,core,admin_applications,a_exportsettings,Export Settings,32005,FALSE
105,core,admin_applications,a_nolang,There are no language strings being exported,32005,FALSE
106,core,admin_applications,a_noinun,There is no custom install/uninstall script configured,32005,FALSE
107,core,admin_applications,a_nodbchanges,There are no database changes being exported,32005,FALSE
108,core,admin_applications,a_notasks,There are no tasks being exported,32005,FALSE
109,core,admin_applications,a_noacp,There are no ACP help files being exported,32005,FALSE
110,core,admin_applications,a_nohelp,There are no help files being exported,32005,FALSE
111,core,admin_applications,a_nomodules,There are no modules being exported,32005,FALSE
112,core,admin_applications,a_nosettings,There are no settings being exported,32005,FALSE
113,core,admin_applications,a_checkrequirements,Checking system requirements...,32005,FALSE
114,core,admin_applications,a_yesyoucan,You are able to use this hook,32005,FALSE
115,core,admin_applications,a_noyoucant,This hook is not supported on your system,32005,FALSE
116,core,admin_applications,a_outerpost,after the end of the foreach statement ,32005,FALSE
117,core,admin_applications,a_innerpost,before the end of the foreach statement ,32005,FALSE
118,core,admin_applications,a_innerpre,after the start of the foreach statement ,32005,FALSE
119,core,admin_applications,a_outerpre,before the start of the foreach statement ,32005,FALSE
120,core,admin_applications,a_preendif,before the end of the if statement ,32005,FALSE
121,core,admin_applications,a_postendif,after the end of the if statement ,32005,FALSE
122,core,admin_applications,a_postelse,after the start of the else statement ,32005,FALSE
123,core,admin_applications,a_prestartif,before the start of the if statement ,32005,FALSE
124,core,admin_applications,a_poststartif,after the start of the if statement ,32005,FALSE
125,core,admin_applications,a_preelse,before the start of the else statement ,32005,FALSE
126,core,admin_applications,a_labeled,labeled ,32005,FALSE
127,core,admin_applications,a_datahookfor,This is a data hook for ,32005,FALSE
128,core,admin_applications,a_storedfile,Stored file name,32005,FALSE
129,core,admin_applications,a_wherehook,Where this hook shows,32005,FALSE
130,core,admin_applications,a_showsin,This hook shows in ,32005,FALSE
131,core,admin_applications,a_willoverload,This hook will overload ,32005,FALSE
132,core,admin_applications,a_libraryhookfor,This is a library hook for %s in the %s application,32005,FALSE
133,core,admin_applications,a_authorsite,Author Website,32005,FALSE
134,core,admin_applications,a_fileuses,Files that this hook uses,32005,FALSE
135,core,admin_applications,a_realfile,Real file name,32005,FALSE
136,core,admin_applications,a_typeoftemp,Type of template hook,32005,FALSE
137,core,admin_applications,a_hookid,The hook 'ID',32005,FALSE
138,core,admin_applications,a_hookloc,Position of template hook,32005,FALSE
139,core,admin_applications,a_addanother,Add Another File,32005,FALSE
140,core,admin_applications,a_hookver,Hook Version,32005,FALSE
141,core,admin_applications,a_skinfunc,The skin function this hook is in,32005,FALSE
142,core,admin_applications,a_datalocation,Data Location,32005,FALSE
143,core,admin_applications,a_skingroup,The skin group this hook is in,32005,FALSE
144,core,admin_applications,a_classextend,The class this file extends,32005,FALSE
145,core,admin_applications,a_libraryhook,Library hook,32005,FALSE
146,core,admin_applications,a_templatehook,Template hook,32005,FALSE
147,core,admin_applications,a_datahook,Data hook,32005,FALSE
148,core,admin_applications,a_soverloader,Skin overloader,32005,FALSE
149,core,admin_applications,a_aoverloader,Action overloader,32005,FALSE
150,core,admin_applications,a_filehooktype,File hook type,32005,FALSE
151,core,admin_applications,a_selectone,Select one,32005,FALSE
152,core,admin_applications,a_fileclassname,This file's class name,32005,FALSE
153,core,admin_applications,a_filenamedir,File name in hooks directory,32005,FALSE
154,core,admin_applications,a_hookfile,File,32005,FALSE
155,core,admin_applications,a_hookfiles,Files,32005,FALSE
156,core,admin_applications,a_phpminmax,Use the regular PHP version numbers to set the minimum or maximum versions.,32005,FALSE
157,core,admin_applications,a_max,Max,32005,FALSE
158,core,admin_applications,a_phpver,PHP Version,32005,FALSE
159,core,admin_applications,a_min,Min,32005,FALSE
160,core,admin_applications,a_enterzero,Enter 0 for no requirement limits.,32005,FALSE
161,core,admin_applications,a_longversionid,Use the long version ID to set minimum or maximum versions.,32005,FALSE
162,core,admin_applications,a_hookrequirements,Requirements,32005,FALSE
163,core,admin_applications,a_hookurl,Update URL,32005,FALSE
164,core,admin_applications,a_hookurl_info,"(Optional) Enter the URL the system can check against for update notifications.<br />""&amp;boardVersion=(ipb-long-version-id)&amp;version=(hook-long-version-id)"" will be appended to the URL.",32005,FALSE
165,core,admin_applications,a_hookauthor_info,Enter the author name to display for the user,32005,FALSE
166,core,admin_applications,a_hookemail,Author Email,32005,FALSE
167,core,admin_applications,a_hookemail_info,(Optional) Enter your email address so the user can contact you,32005,FALSE
168,core,admin_applications,a_hooksite,Website,32005,FALSE
169,core,admin_applications,a_hooksite_info,(Optional) Enter your homepage so users can contact you,32005,FALSE
170,core,admin_applications,a_hookversion,Hook Version (long-version),32005,FALSE
171,core,admin_applications,a_hookversion_info,This is the version used to check for update available notifications,32005,FALSE
172,core,admin_applications,a_hookauthor,Hook Author,32005,FALSE
173,core,admin_applications,a_installhook,Install Hook,34011,FALSE
174,core,admin_applications,a_hookxml,Select a hook XML file,32005,FALSE
175,core,admin_applications,a_enablehook,Enable Hook,32005,FALSE
176,core,admin_applications,a_uninstallhook,Uninstall Hook,32005,FALSE
177,core,admin_applications,a_setuphook,Hook Setup,32005,FALSE
178,core,admin_applications,a_nodishooks,There are currently no disabled hooks,32005,FALSE
179,core,admin_applications,a_checkhook,Check Requirements,32005,FALSE
180,core,admin_applications,a_disabledhook,Disabled Hooks,32005,FALSE
181,core,admin_applications,a_edithook,Edit Hook,32005,FALSE
182,core,admin_applications,a_exporthook,Export Hook,32005,FALSE
183,core,admin_applications,a_deletehook,Delete Hook,32005,FALSE
184,core,admin_applications,a_disablehook,Disable Hook,32005,FALSE
185,core,admin_applications,a_viewhook,View Full Details,32005,FALSE
186,core,admin_applications,a_nohooks,There are currently no hooks enabled,32005,FALSE
187,core,admin_applications,a_move,Move,32005,FALSE
188,core,admin_applications,a_uptodate,Up to Date,32005,FALSE
189,core,admin_applications,a_lastupdated,Last Updated,32005,FALSE
190,core,admin_applications,a_hook,Hook,32005,FALSE
191,core,admin_applications,a_installed,Installed,32005,FALSE
192,core,admin_applications,a_installedhooks,Installed Hooks,32005,FALSE
193,core,admin_applications,a_clickremove,Click here to remove this application,32005,FALSE
194,core,admin_applications,a_hooks,Hooks,32005,FALSE
195,core,admin_applications,a_hooks_info,"Hooks can be used to modify your IP.Board installation to enhance or add new functionality. You should only install hooks from sources that you trust, as they have full PHP execution capabilities on your server.",32005,FALSE
196,core,admin_applications,a_warning_info,"All application data, settings, and caches will be removed and <b>CAN NOT be recovered</b>.  Only proceed if you are sure you do not need any of the data associated with the application.  If you would like to keep this data but not use the application, you can disable the application instead of removing it.",32005,FALSE
197,core,admin_applications,a_warning,"WARNING, PLEASE READ",32005,FALSE
198,core,admin_applications,a_remove,Remove,32005,FALSE
199,core,admin_applications,a_currentver,Current Version,32005,FALSE
200,core,admin_applications,a_continue,Continue,32005,FALSE
201,core,admin_applications,a_cantinstall_info,This application cannot be installed. Is it in the correct directory? You cannot install third party applications into the IPS directory or vice-versa.,32005,FALSE
202,core,admin_applications,a_cannotinstall,Can't Install,32005,FALSE
203,core,admin_applications,a_install,Install,32005,FALSE
204,core,admin_applications,a__rootapp,Root / ,32005,FALSE
205,core,admin_applications,a__ips,IPS Add On / ,32005,FALSE
206,core,admin_applications,a__thirdparty,Third Party Add On / ,32005,FALSE
207,core,admin_applications,a_author,Author,34011,FALSE
208,core,admin_applications,a_unapps,Applications Not Installed,32005,FALSE
209,core,admin_applications,a_managepublic,Manage PUBLIC Modules,34011,FALSE
210,core,admin_applications,a_manageadmin,Manage ADMIN Modules,34011,FALSE
211,core,admin_applications,a_editapp_details,Edit Application Details,34011,FALSE
212,core,admin_applications,a_oh_kay,Up to date,32005,FALSE
213,core,admin_applications,a_removeapp,Remove Application,34011,FALSE
214,core,admin_applications,a_rootapps,Root Applications,32005,FALSE
215,core,admin_applications,a_upgradeavail,Upgrade Available,32005,FALSE
216,core,admin_applications,a_thirdparty,Third Party Add Ons,32005,FALSE
217,core,admin_applications,a_ips,IPS Add Ons,32005,FALSE
218,core,admin_applications,a_installedapps,Installed Applications,32005,FALSE
219,core,admin_applications,a_app,Application,32005,FALSE
220,core,admin_applications,a_appprot_info,A protected application cannot be removed or edited by administrators,32005,FALSE
221,core,admin_applications,a_appen,Application Enabled,32005,FALSE
222,core,admin_applications,a_appprot,Application Protected,32005,FALSE
223,core,admin_applications,a_appdir,Application Directory,32005,FALSE
224,core,admin_applications,a_appdir_info,This directory must exist in the /admin/applications_addon/other directory,32005,FALSE
225,core,admin_applications,a_appver,Application Version,32005,FALSE
226,core,admin_applications,a_appauthor,Application Author,32005,FALSE
227,core,admin_applications,a_appdesc_info,A short description,32005,FALSE
228,core,admin_applications,a_appdesc,Application Description,32005,FALSE
229,core,admin_applications,a_appphide,Hide for all current and future groups?,32005,FALSE
230,core,admin_applications,a_appphide_desc,"Allows access to the application on the public side, but does not show a tab in the header",32005,FALSE
231,core,admin_applications,a_appptitle_info,"A short descriptive title that is viewable on the public side.<br/><strong>Leaving this field blank will cause the application to not be shown on the front end, making it an admin only application.</strong>",32005,FALSE
232,core,admin_applications,a_appptitle,Application <em>Public</em> Title,32005,FALSE
233,core,admin_applications,a_apptitle_info,A short descriptive title,32005,FALSE
234,core,admin_applications,a_import,Import,32005,FALSE
235,core,admin_applications,a_apptitle,Application Title,32005,FALSE
236,core,admin_applications,a_filexml_info,The file must be uploaded into the './admin' folder,32005,FALSE
237,core,admin_applications,a_filexml,<u>OR</u> enter the filename of the XML file,32005,FALSE
238,core,admin_applications,a_uploadxml,Upload XML file from your computer,32005,FALSE
239,core,admin_applications,a_uploadxml_info,Duplicate entries will not be overwritten but the default setting and other options will be updated.,32005,FALSE
240,core,admin_applications,a_importxml,Import XML File,32005,FALSE
241,core,admin_applications,a_nomods,This application does not yet have any modules.,32005,FALSE
242,core,admin_applications,a_protectedmod,This is a protected module,32005,FALSE
243,core,admin_applications,a_couldnotbefound,could not be found.,32005,FALSE
244,core,admin_applications,a_removemod,Remove Module...,32005,FALSE
245,core,admin_applications,a_thedir,The directory ,32005,FALSE
246,core,admin_applications,a_position,Position,32005,FALSE
247,core,admin_applications,a_save,Save,32005,FALSE
248,core,admin_applications,a_modprot,Module Protected,32005,FALSE
249,core,admin_applications,a_modprot_info,A protected application cannot be removed or edited by administrators.,32005,FALSE
250,core,admin_applications,a_moden_info,"If you disable the module, it will not appear in the menu.",32005,FALSE
251,core,admin_applications,a_moden,Module Enabled,32005,FALSE
252,core,admin_applications,a_modpar,Module Parent,32005,FALSE
253,core,admin_applications,a_modpar_info,"If you choose a parent module, it will appear under that main menu link. If you choose no parent, it will become a main menu link.",32005,FALSE
254,core,admin_applications,a_modver_info,The current version of this module.,32005,FALSE
255,core,admin_applications,a_modver,Module Version,32005,FALSE
256,core,admin_applications,a_modkey,Module Key,32005,FALSE
257,core,admin_applications,a_modkey_info,The name of the directory containing the module files. This should be alphanumeric only with no spaces or special characters.,32005,FALSE
258,core,admin_applications,a_moddesc_info,A short description for this module.,32005,FALSE
259,core,admin_applications,a_moddesc,Module Description,32005,FALSE
260,core,admin_applications,a_modtitle_info,A short descriptive title.,32005,FALSE
261,core,admin_applications,a_modtitle,Module Title,32005,FALSE
262,core,admin_applications,a_settings,Settings,32005,FALSE
263,core,admin_applications,a_modtype,Module Type,32005,FALSE
264,core,admin_applications,a_apps,Applications,32005,FALSE
265,core,admin_applications,a_editmod,Edit Module Details...,32005,FALSE
266,core,admin_applications,a_savechanges,Save Changes,32005,FALSE
267,core,admin_applications,a_editappdone,Application edited,32005,FALSE
268,core,admin_applications,a_editapp,Edit Application,32005,FALSE
269,core,admin_applications,a_addnewapp,Add New Application,32005,FALSE
270,core,admin_applications,a_appadded,Application Added,32005,FALSE
271,core,admin_applications,a_titledirectory,You must enter a title AND a directory name.,32005,FALSE
272,core,admin_applications,a_newapp,New Application Added,32005,FALSE
273,core,admin_applications,a_appremoved,Application Removed,32005,FALSE
274,core,admin_applications,a_recachecomplete,Recache complete,32005,FALSE
275,core,admin_applications,a_protectapp,This is a protected application. You cannot remove this module.,32005,FALSE
276,core,admin_applications,a_mod_reposition,Module position change completed,32005,FALSE
277,core,admin_applications,a_edited,Module Edited,32005,FALSE
278,core,admin_applications,a_noparent,&lt; No Parent &gt;,32005,FALSE
279,core,admin_applications,a_public,Public,32005,FALSE
280,core,admin_applications,a_admin,Admin,32005,FALSE
281,core,admin_applications,a_modules,Modules,32005,FALSE
282,core,admin_applications,a_added,New Module Added,32005,FALSE
283,core,admin_applications,a_titlekey,You must enter a title AND a module key.,32005,FALSE
284,core,admin_applications,a_already,A module already exists in this application with a key of %s.,32005,FALSE
285,core,admin_applications,a_insertupdated,"%s items inserted, %s updated.",32005,FALSE
286,core,admin_applications,a_file404,Could not find the file to open at: ,32005,FALSE
287,core,admin_applications,a_removed,Module Removed,32005,FALSE
288,core,admin_applications,a_nofile,No upload file was found or no filename was specified.,32005,FALSE
289,core,admin_applications,a_protectmod,This is a protected module. You cannot remove it.,32005,FALSE
290,core,admin_applications,purchase_additional,Purchase Additional Applications,32005,FALSE
291,core,admin_applications,a_noid,No ID was passed. Please try again.,32005,FALSE
292,core,admin_applications,add_new_mod_public,Add New Public Module,32005,FALSE
293,core,admin_applications,recache_link,Recache Apps &amp; Modules,32005,FALSE
294,core,admin_applications,add_new_mod_admin,Add New Admin Module,32005,FALSE
295,core,admin_applications,export_mods_as_xml,Export All As XML,32005,FALSE
296,core,admin_applications,create_hook_link,Create Hook,34011,FALSE
297,core,admin_applications,seo_no_data,An error occurred; could not locate any data to write,32005,FALSE
298,core,admin_applications,seo_cannot_write,"Could not write to the cache file, please check permissions on /cache and /cache/furlCache.php",32005,FALSE
299,core,admin_applications,app_toggled_ok,The application status has been toggled,32005,FALSE
300,core,admin_applications,module_form_edit_title,Edit module,32005,FALSE
301,core,admin_applications,module_form_add_title,Add module,32005,FALSE
302,core,admin_applications,toggle_app_enabled,Toggle enabled/disabled,32005,FALSE
303,core,admin_applications,cannot_find_tog_app,We could not find the application you were attempting to enable or disable.,32005,FALSE
304,core,admin_applications,rebuild_app_hooks,Reimport Applications Hooks,34011,FALSE
305,core,admin_applications,app_hooks_rebuilt,"%s hooks installed, %s hooks updated, and %s hooks skipped",32005,FALSE
306,core,admin_applications,remove_dead_caches,Remove Dead Caches,32005,FALSE
307,core,admin_applications,furl_cache_rebuilt,FURL Cache Rebuilt,32005,FALSE
308,core,admin_applications,hook_foreach_loop,foreach loop,32005,FALSE
309,core,admin_applications,hook_no_hook_ids_found,No hook IDs found for the chosen option,32005,FALSE
310,core,admin_applications,hook_h2_exporting,Exporting,32005,FALSE
311,core,admin_applications,hook_check_updates,Check For Updates,32005,FALSE
312,core,admin_applications,hook_update_available,Update Available,32005,FALSE
313,core,admin_applications,hook_if_statement,if statement,32005,FALSE
314,core,admin_applications,addnewmodule_apps,Add New Module,32005,FALSE
315,core,admin_applications,cannot_toggle_defaults,"You cannot disable the default System, Forum and Member applications.",32005,FALSE
316,core,admin_applications,a_hookapp,Application,32005,FALSE
317,core,admin_applications,a_officialapp,Official IPS Application,32005,FALSE
318,core,admin_applications,hook_remove_requirement,REMOVE REQUIREMENT,32005,FALSE
319,core,admin_applications,hook_remove_file,REMOVE FILE,32005,FALSE
320,core,admin_applications,hook_form_caches_desc,The caches selected here will be loaded on each page at startup without the need for additional queries,32005,FALSE
321,core,admin_applications,hook_form_caches,Global Caches,32005,FALSE
322,core,admin_applications,hook_view_requirements,View Hook Requirements,32005,FALSE
323,core,admin_applications,hook_globalcaches,Global Caches,32005,FALSE
324,core,admin_applications,hook_view_details,Hook Details,32005,FALSE
325,core,admin_applications,hook_overview_warnings,There are %s warnings in the enabled hooks!,32005,FALSE
326,core,admin_applications,hook_overview_warning,There is 1 warning in the enabled hooks!,32005,FALSE
327,core,admin_applications,hook_badge_warning,WARNING,32005,FALSE
328,core,admin_applications,hook_require_ok,OK,32005,FALSE
329,core,admin_applications,hook_require_error,ERROR,32005,FALSE
330,core,admin_applications,hook_require_max,Maximum version,32005,FALSE
331,core,admin_applications,hook_require_min,Minimum version,32005,FALSE
332,core,admin_applications,hook_require_current,Your version,32005,FALSE
333,core,admin_applications,hook_require_toonew,Your version of the application is too new to support this hook. Maximum: %s,32005,FALSE
334,core,admin_applications,hook_require_tooold,Your version of the application is too old to support this hook. Minimum: %s,32005,FALSE
335,core,admin_applications,hook_require_appnotfound,"%s Application not found, please install the application",32005,FALSE
336,core,admin_applications,hook_require_appdisabled,"%s application is disabled, please enable the application",32005,FALSE
337,core,admin_applications,hook_require_skip_reqs,"The hook you are trying to install does not meet all the requirements, please review them below.<br />If you still want to go ahead and enable it press the 'Enable Hook' button above but BE CAREFUL as you might get errors!",32005,FALSE
338,core,admin_applications,hook_require_noreqs,This hook has no requirements,32005,FALSE
339,core,admin_applications,hook_require_addanother,Add another application,32005,FALSE
340,core,admin_applications,hook_require_apptitle,Additional Application,32005,FALSE
341,core,admin_applications,h_phpnew,Your PHP version is too new to support this hook. Maximum: %s,32005,FALSE
342,core,admin_applications,h_phpold,Your PHP version is too old to support this hook. Minimum: %s,32005,FALSE
343,core,admin_applications,a_appurl_info,"(Optional) Enter the URL the system can check against for update notifications.<br />""&amp;boardVersion=(ipb-long-version-id)&amp;version=(app-long-version-id)"" will be appended to the URL.",32005,FALSE
344,core,admin_applications,import_modules_xml,Import Modules XML,32005,FALSE
345,core,admin_applications,export_modules_xml,Export Modules XML,32005,FALSE
346,core,admin_applications,export_apps_xml,Export Applications XML,32005,FALSE
347,core,admin_applications,app_tab_gcaches,Global Caches,32005,FALSE
348,core,admin_applications,app_form_tabgroups_desc,"Chosen groups won't see the tab in the header but will still be able to access the application, doesn't apply if the setting above is 'Yes'",32005,FALSE
349,core,admin_applications,app_form_tabgroups,Hide for groups...,32005,FALSE
350,core,admin_applications,app_tab_permissions,Tab Restrictions,34011,FALSE
351,core,admin_applications,app_tab_info,Application Information,32005,FALSE
352,core,admin_applications,app_disable_hook_warnings,Disabling the %s application has caused %s warning(s) for the <a href='%s'>enabled hooks</a> !,32005,FALSE
353,core,admin_applications,app_already_added,"The specified application directory already exists, please use a different directory",32005,FALSE
354,core,admin_applications,updates_string_more,There are %s updates available,32005,FALSE
355,core,admin_applications,updates_string_single,There is 1 update available,32005,FALSE
356,core,admin_applications,sphinx_cronjob_note,"NOTE: these cronjobs should work with most servers, but if you experience issues with them please contat your hosting company for support.",32005,FALSE
357,core,admin_applications,sphinx_cronjob_details,"You can find the cronjobs you should set up on your server for Sphinx below.<br />If you have already added these cronjobs to your server previously, please be sure to edit the old ones instead of adding duplicates.",32005,FALSE
358,core,admin_applications,sphinx_cronjob_nofiledesc,"The file '%s' may not exist on your server. If you still need to upload it, ignore this warning, otherwise please double-check the path.",34011,FALSE
359,core,admin_applications,sphinx_cronjob_nofile,File not found,32005,FALSE
360,core,admin_applications,sphinx_cronjob_path_desc,Enter the path to your sphinx.conf file on the server (no trailing slash),32005,FALSE
361,core,admin_applications,sphinx_cronjob_path,Path to sphinx.conf,32005,FALSE
362,core,admin_applications,sphinx_cronjob_title,Build Sphinx Cronjobs,32005,FALSE
363,core,admin_applications,sphinx_build_cronjob,Build Cronjobs,32005,FALSE
364,core,admin_applications,sphinx_build_conf,Build sphinx.conf,32005,FALSE
365,core,admin_applications,sphinx_menu_desc,View Sphinx related tasks,32005,FALSE
366,core,admin_applications,sphinx_menu_title,Sphinx,32005,FALSE
367,core,admin_applications,h_poststartif,(post.startif) After the if statement starts,32005,FALSE
368,core,admin_applications,h_preelse,(pre.else) Before the else statement starts,32005,FALSE
369,core,admin_applications,h_postelse,(post.else) After the else statement starts,32005,FALSE
370,core,admin_applications,h_preendif,(pre.endif) Before the if statement ends,32005,FALSE
371,core,admin_applications,h_postendif,(post.endif) After the if statement ends,32005,FALSE
372,core,admin_applications,h_selectid,Select a Hook ID,32005,FALSE
373,core,admin_applications,h_selectfile,Select a File,32005,FALSE
374,core,admin_applications,h_selecttemp,Select a Template,32005,FALSE
375,core,admin_applications,h_saved,Your hook has been successfully saved,32005,FALSE
376,core,admin_applications,h_nodetails,We could not find the hook you were attempting to view details for.,32005,FALSE
377,core,admin_applications,h_norequirements,We could not find the hook you were attempting to check the requirements for.,32005,FALSE
378,core,admin_applications,h_dir_notwritable,Your hooks directory is not writable.,32005,FALSE
379,core,admin_applications,postform_badmd5,Bad key supplied,32005,FALSE
380,core,admin_global,menu__stats_topics,New Topic Stats,32005,FALSE
381,core,admin_global,menu__stats_reg,Registration Stats,32005,FALSE
