tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_app,tag_meta_area,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_prefix,tag_text
968,7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,forums,forums,2085,77,3491,2013-03-07T19:27:39Z,FALSE,Canadian
972,7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,forums,forums,2085,77,3491,2013-03-07T19:27:39Z,FALSE,Stomping
973,7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,forums,forums,2085,77,3491,2013-03-07T19:27:39Z,FALSE,Stompin
974,7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,forums,forums,2085,77,3491,2013-03-07T19:27:39Z,FALSE,Tom
975,7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,forums,forums,2085,77,3491,2013-03-07T19:27:39Z,FALSE,Connors
976,fd306e43a67e550aa90fadb7a413c61c,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2089,88,293,2013-03-08T02:14:27Z,FALSE,goofy gooks
998,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,Red
997,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,Cambodia
996,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,Pot
995,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,Pol
993,d457224d55844c5d105c3472513ad28e,c4c1133b6d24419297c32352db8cbc2b,forums,forums,2153,36,4259,2013-03-18T23:00:02Z,FALSE,Israel
992,d457224d55844c5d105c3472513ad28e,c4c1133b6d24419297c32352db8cbc2b,forums,forums,2153,36,4259,2013-03-18T23:00:02Z,FALSE,Avraham Stern
991,d457224d55844c5d105c3472513ad28e,c4c1133b6d24419297c32352db8cbc2b,forums,forums,2153,36,4259,2013-03-18T23:00:02Z,FALSE,Lehi Jews
988,3877292dc964f250edc3e7280f35efc3,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2115,88,329,2013-03-12T05:36:36Z,FALSE,Climate Change
989,3877292dc964f250edc3e7280f35efc3,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2115,88,329,2013-03-12T05:36:36Z,FALSE,Global Warming
990,3877292dc964f250edc3e7280f35efc3,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2115,88,329,2013-03-12T05:36:36Z,FALSE,Desertification
999,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,COmmunism
1000,efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2179,75,3491,2013-03-21T18:05:05Z,FALSE,Communist
1001,b94cda356971fd3a0bedf85540308d35,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2181,60,2820,2013-03-21T22:13:45Z,FALSE,corporatism
1002,b94cda356971fd3a0bedf85540308d35,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2181,60,2820,2013-03-21T22:13:45Z,FALSE,fascism
1003,85558dc949e2c2db3b7b7fe92ec37935,cb12aece5ba4ae61c7d2fbfdd999927b,forums,forums,2183,24,3491,2013-03-22T04:04:36Z,FALSE,Israel
1004,85558dc949e2c2db3b7b7fe92ec37935,cb12aece5ba4ae61c7d2fbfdd999927b,forums,forums,2183,24,3491,2013-03-22T04:04:36Z,FALSE,zionism
1005,85558dc949e2c2db3b7b7fe92ec37935,cb12aece5ba4ae61c7d2fbfdd999927b,forums,forums,2183,24,3491,2013-03-22T04:04:36Z,FALSE,zionists
1006,85558dc949e2c2db3b7b7fe92ec37935,cb12aece5ba4ae61c7d2fbfdd999927b,forums,forums,2183,24,3491,2013-03-22T04:04:36Z,FALSE,jews
1012,bc87084103991421925f8a809eb09755,b6621154fb9cb795bd92e49d0a94e780,forums,forums,2290,78,4151,2013-04-11T05:37:18Z,FALSE,anarchofascism
1013,ff7ff8886566bb879cdcf3c6fd7bf94f,755971d22a41f2b0cdfada68a5683ec7,forums,forums,1089,87,1109,2013-04-12T11:05:01Z,FALSE,Elmo
1014,ff7ff8886566bb879cdcf3c6fd7bf94f,755971d22a41f2b0cdfada68a5683ec7,forums,forums,1089,87,1109,2013-04-12T11:05:01Z,FALSE,Anti semitic
1015,ff7ff8886566bb879cdcf3c6fd7bf94f,755971d22a41f2b0cdfada68a5683ec7,forums,forums,1089,87,1109,2013-04-12T11:05:01Z,FALSE,Jew
1339,577a502630d775ba89a4aeceea52aa4e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,781,130,132,2013-10-02T17:02:41Z,FALSE,Dawn
1338,577a502630d775ba89a4aeceea52aa4e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,781,130,132,2013-10-02T17:02:41Z,FALSE,Golden
1337,577a502630d775ba89a4aeceea52aa4e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,781,130,132,2013-10-02T17:02:41Z,FALSE,Golden Dawn
1019,94395cc63082fd437315358829a1b18e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2311,88,3721,2013-04-15T20:37:05Z,FALSE,boston
1020,aba0b674755d3ab687c2009eaabb20f7,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2315,78,2820,2013-04-16T06:39:14Z,FALSE,immigrants
1021,aba0b674755d3ab687c2009eaabb20f7,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2315,78,2820,2013-04-16T06:39:14Z,FALSE,economy
1022,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,union
1023,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,absolve
1024,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,weak
1025,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,european
1026,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,nationalism
1027,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,socialism
1028,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,non-discrimination
1029,366296caaa28bd879e58b4f07c87413f,42127c729dd1871f500f9c583c4a30dd,forums,forums,2323,60,0,2013-04-18T17:36:23Z,FALSE,non-racial
1030,3f70d21bc339ff92dde2831d2ba61ab4,ed58c3dca07b3b5be3f028f268ec07b6,forums,forums,2324,60,68,2013-04-18T18:14:35Z,FALSE,The Jew
1031,3f70d21bc339ff92dde2831d2ba61ab4,ed58c3dca07b3b5be3f028f268ec07b6,forums,forums,2324,60,68,2013-04-18T18:14:35Z,FALSE,Usury
1032,3f70d21bc339ff92dde2831d2ba61ab4,ed58c3dca07b3b5be3f028f268ec07b6,forums,forums,2324,60,68,2013-04-18T18:14:35Z,FALSE,kikes
1033,3f70d21bc339ff92dde2831d2ba61ab4,ed58c3dca07b3b5be3f028f268ec07b6,forums,forums,2324,60,68,2013-04-18T18:14:35Z,FALSE,Finanzkapitalismus
1035,e9971220550391d7e78de6267dec1ed6,42127c729dd1871f500f9c583c4a30dd,forums,forums,2332,60,0,2013-04-22T03:54:07Z,FALSE,greetings introduction
1036,f937cf87a7ec591e21c6b4923fb86965,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2343,87,68,2013-04-23T20:34:36Z,FALSE,Herrenvolk
1037,d40e9b4838c1bf53f594cd2ba32f414d,69be07476c613fe6f924a70753c952f8,forums,forums,2372,12,4,2013-05-03T18:06:34Z,FALSE,Ephesians
1038,d40e9b4838c1bf53f594cd2ba32f414d,69be07476c613fe6f924a70753c952f8,forums,forums,2372,12,4,2013-05-03T18:06:34Z,FALSE,6:12
1039,5656e90caf9a5197d25de5a255ac75fe,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2374,45,0,2013-05-03T23:18:12Z,FALSE,Rally
1040,5656e90caf9a5197d25de5a255ac75fe,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2374,45,0,2013-05-03T23:18:12Z,FALSE,PA
1041,5656e90caf9a5197d25de5a255ac75fe,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2374,45,0,2013-05-03T23:18:12Z,FALSE,Unity
4569,3a833c6a0fb8c107dab2ea591c1ce394,c16eb6bfe3a11eeafe7b72b16de634b4,forums,forums,2382,83,2392,2016-04-14T01:02:58Z,FALSE,far out man
4568,3a833c6a0fb8c107dab2ea591c1ce394,c16eb6bfe3a11eeafe7b72b16de634b4,forums,forums,2382,83,2392,2016-04-14T01:02:58Z,FALSE,groovy fascism
4567,3a833c6a0fb8c107dab2ea591c1ce394,c16eb6bfe3a11eeafe7b72b16de634b4,forums,forums,2382,83,2392,2016-04-14T01:02:58Z,FALSE,sideburns & swastikas
1046,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,Femminism
1047,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,The
1048,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,Videogame
1049,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,Video
1050,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,Game
1051,2c3b437ce563a3b554dc692d8bd7ec59,e24c78c5edf157928d3c98fad53e7bc5,forums,forums,2383,75,65,2013-05-06T00:12:26Z,FALSE,Newgrounds
2793,c88731319817c9e125170cf3c7671cc3,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5003,101,7962,2015-03-28T15:57:07Z,FALSE,Siege
1053,8acb7c172d6e33cf7a5b7b3420d1c8da,42127c729dd1871f500f9c583c4a30dd,forums,forums,2418,60,6102,2013-05-15T19:16:53Z,FALSE,return
1055,f6e4876ee8b1ddfc71d53e493bee8721,42127c729dd1871f500f9c583c4a30dd,forums,forums,2471,60,6117,2013-05-26T13:39:16Z,FALSE,Introduction
1056,bee55ca329bc0526c37f5dc2fdfe66d8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,2487,62,68,2013-05-28T21:55:47Z,FALSE,Juden
1057,bee55ca329bc0526c37f5dc2fdfe66d8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,2487,62,68,2013-05-28T21:55:47Z,FALSE,Kikes
1058,bee55ca329bc0526c37f5dc2fdfe66d8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,2487,62,68,2013-05-28T21:55:47Z,FALSE,Mammon
1059,d2e205bfdb7b116de54cf139027486f2,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2494,88,6113,2013-05-29T15:39:37Z,FALSE,Football
1060,d2e205bfdb7b116de54cf139027486f2,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2494,88,6113,2013-05-29T15:39:37Z,FALSE,Australia
1061,d2e205bfdb7b116de54cf139027486f2,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2494,88,6113,2013-05-29T15:39:37Z,FALSE,Cultural Marxism
1065,c79de105f36bbeab527a1facbde3ea43,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2499,88,6113,2013-05-30T12:15:30Z,FALSE,U.K.
1066,c79de105f36bbeab527a1facbde3ea43,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2499,88,6113,2013-05-30T12:15:30Z,FALSE,Immigrants
1067,c79de105f36bbeab527a1facbde3ea43,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2499,88,6113,2013-05-30T12:15:30Z,FALSE,Benefits
1068,c79de105f36bbeab527a1facbde3ea43,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2499,88,6113,2013-05-30T12:15:30Z,FALSE,E.U.
1069,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Arab
1070,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Nationalism
1071,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Theory
1072,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Fascism
1073,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Baath
1074,753296333f3618d109e3253309353c9e,51253f5c665ed2a553bb0ca164d8b500,forums,forums,2504,94,6121,2013-05-31T01:39:13Z,FALSE,Syria
1075,4a95806da6419d2bbbf2786262b05ddb,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2525,88,6113,2013-06-04T13:22:25Z,FALSE,NO!
1076,4a95806da6419d2bbbf2786262b05ddb,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2525,88,6113,2013-06-04T13:22:25Z,FALSE,What the hell
1077,4a95806da6419d2bbbf2786262b05ddb,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2525,88,6113,2013-06-04T13:22:25Z,FALSE,trangender
1078,4a95806da6419d2bbbf2786262b05ddb,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2525,88,6113,2013-06-04T13:22:25Z,FALSE,Liberal Degeneration
1080,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,film
1081,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,movies
1082,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,vikings
1083,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,paganism
1084,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,entertainment
1085,29b057b2e2b36e136b8d14dbc09df77e,663d75d593f39135f2da9a8eb00b365a,forums,forums,2539,97,5305,2013-06-06T21:06:07Z,FALSE,music
1090,68d81b3f3d316478a18466e79780da59,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2550,75,0,2013-06-09T07:50:31Z,FALSE,BUF
1091,68d81b3f3d316478a18466e79780da59,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2550,75,0,2013-06-09T07:50:31Z,FALSE,Union Movement
1092,68d81b3f3d316478a18466e79780da59,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2550,75,0,2013-06-09T07:50:31Z,FALSE,Hero of Cable Street
1093,68d81b3f3d316478a18466e79780da59,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,2550,75,0,2013-06-09T07:50:31Z,FALSE,Speaker
1094,aa5e65075ee9894a95b20b7921872c0e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2552,88,333,2013-06-09T21:34:23Z,FALSE,security
1095,aa5e65075ee9894a95b20b7921872c0e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2552,88,333,2013-06-09T21:34:23Z,FALSE,nsa
1096,aa5e65075ee9894a95b20b7921872c0e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2552,88,333,2013-06-09T21:34:23Z,FALSE,spying
1097,aa5e65075ee9894a95b20b7921872c0e,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2552,88,333,2013-06-09T21:34:23Z,FALSE,treason
1103,24274cbbcf4c9973e4f305a14e4d1889,f723ce15197189561d1a05725f198b5d,forums,forums,2553,60,1,2013-06-10T03:50:19Z,FALSE,Theory
1102,24274cbbcf4c9973e4f305a14e4d1889,f723ce15197189561d1a05725f198b5d,forums,forums,2553,60,1,2013-06-10T03:50:19Z,FALSE,Planning
1101,24274cbbcf4c9973e4f305a14e4d1889,f723ce15197189561d1a05725f198b5d,forums,forums,2553,60,1,2013-06-10T03:50:19Z,FALSE,Academics
1104,32225235e909f2adaf5cab78c351e935,42127c729dd1871f500f9c583c4a30dd,forums,forums,2555,60,0,2013-06-10T03:53:59Z,FALSE,introduction
1105,32225235e909f2adaf5cab78c351e935,42127c729dd1871f500f9c583c4a30dd,forums,forums,2555,60,0,2013-06-10T03:53:59Z,FALSE,intro
1106,888a6c50922131d714f743b728bd5bab,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2575,78,333,2013-06-16T01:09:03Z,FALSE,tumblr
1107,888a6c50922131d714f743b728bd5bab,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2575,78,333,2013-06-16T01:09:03Z,FALSE,jews
1108,888a6c50922131d714f743b728bd5bab,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2575,78,333,2013-06-16T01:09:03Z,FALSE,liberal degeneracy
1109,888a6c50922131d714f743b728bd5bab,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2575,78,333,2013-06-16T01:09:03Z,FALSE,trolling
1110,888a6c50922131d714f743b728bd5bab,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2575,78,333,2013-06-16T01:09:03Z,FALSE,social justice warrior
1111,3b1efd58359b366a847a2391afcb5441,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2577,88,353,2013-06-16T21:37:35Z,FALSE,Brazil
1112,3b1efd58359b366a847a2391afcb5441,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2577,88,353,2013-06-16T21:37:35Z,FALSE,Hue
1113,3b1efd58359b366a847a2391afcb5441,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2577,88,353,2013-06-16T21:37:35Z,FALSE,Revolt
1116,436a3a7b193531274746e0732ae2bac3,69be07476c613fe6f924a70753c952f8,forums,forums,52,75,2345,2013-06-23T16:11:23Z,FALSE,christianity jews
1117,af5897754dbb1bd1cdd5f2059ad8df17,5da4c6fdc1736044414e40ffd1425665,forums,forums,2594,15,56,2013-06-23T22:58:14Z,FALSE,History
1118,af5897754dbb1bd1cdd5f2059ad8df17,5da4c6fdc1736044414e40ffd1425665,forums,forums,2594,15,56,2013-06-23T22:58:14Z,FALSE,Yugoslavia
1119,af5897754dbb1bd1cdd5f2059ad8df17,5da4c6fdc1736044414e40ffd1425665,forums,forums,2594,15,56,2013-06-23T22:58:14Z,FALSE,War veterans
1120,af5897754dbb1bd1cdd5f2059ad8df17,5da4c6fdc1736044414e40ffd1425665,forums,forums,2594,15,56,2013-06-23T22:58:14Z,FALSE,Eyewitness
1121,af5897754dbb1bd1cdd5f2059ad8df17,5da4c6fdc1736044414e40ffd1425665,forums,forums,2594,15,56,2013-06-23T22:58:14Z,FALSE,Wisdom
1122,d418f8412e7fdef36c04700d1b33abdc,b6621154fb9cb795bd92e49d0a94e780,forums,forums,2600,87,333,2013-06-29T20:14:38Z,FALSE,lol
1125,ee06b9d43aca9f439f099d68c3fa603c,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2634,87,2392,2013-07-06T16:01:22Z,FALSE,asian nazi chic
1126,984fbf5d18e06803163a91520db417ab,e1d9d4ef057dbafd1e785cb30edf5807,forums,forums,2654,64,6113,2013-07-13T03:32:37Z,FALSE,Oliver Wendell Holmes Jr.
1127,984fbf5d18e06803163a91520db417ab,e1d9d4ef057dbafd1e785cb30edf5807,forums,forums,2654,64,6113,2013-07-13T03:32:37Z,FALSE,Speech
1128,cad49e279e979d8d41aa3ea50ae8d9d8,42127c729dd1871f500f9c583c4a30dd,forums,forums,2672,11,6173,2013-07-20T05:39:23Z,FALSE,Savitri Devi Mukherji
1129,cad49e279e979d8d41aa3ea50ae8d9d8,42127c729dd1871f500f9c583c4a30dd,forums,forums,2672,11,6173,2013-07-20T05:39:23Z,FALSE,Adolf Hitler
1130,cad49e279e979d8d41aa3ea50ae8d9d8,42127c729dd1871f500f9c583c4a30dd,forums,forums,2672,11,6173,2013-07-20T05:39:23Z,FALSE,Vishnu
1132,48d29ce4176e0e716a922599c5b36b64,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2684,88,353,2013-07-24T00:06:44Z,FALSE,LGBT rights
1133,48d29ce4176e0e716a922599c5b36b64,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2684,88,353,2013-07-24T00:06:44Z,FALSE,Russia
1134,48d29ce4176e0e716a922599c5b36b64,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2684,88,353,2013-07-24T00:06:44Z,FALSE,Putin
1254,f6cc7308530936074a1bf28c6180b2dc,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2704,78,132,2013-08-23T13:47:09Z,FALSE,cost savings send blacks back
1253,f6cc7308530936074a1bf28c6180b2dc,f33fb736e1c0b31cc963f9d8cf87b95d,forums,forums,2704,78,132,2013-08-23T13:47:09Z,FALSE,france blacks
1138,67de3755f99583e524b07b04d83f7859,f6cb22d79433bcaf272417d90a99d424,forums,forums,2720,81,0,2013-07-26T19:19:45Z,FALSE,1st Camp of Ideapolis
1140,1a818f4bc2c7527677ce8ee97854e5f8,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2732,88,6117,2013-07-27T17:57:25Z,FALSE,Monkeys dont like bananas
1141,1a818f4bc2c7527677ce8ee97854e5f8,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2732,88,6117,2013-07-27T17:57:25Z,FALSE,Liberal butthurt
1142,4ecc14766cc87022ce4636172d65e13d,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2746,88,6122,2013-07-31T21:28:21Z,FALSE,russia
1143,4ecc14766cc87022ce4636172d65e13d,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2746,88,6122,2013-07-31T21:28:21Z,FALSE,putin
1144,4ecc14766cc87022ce4636172d65e13d,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2746,88,6122,2013-07-31T21:28:21Z,FALSE,women
1145,0dd638f86b8100bef95e9e3bc22ffe7f,c5aa156354e1562af9dc1fbdf03ae7c0,forums,forums,2751,94,6117,2013-08-01T12:05:31Z,FALSE,Individualism
1146,0dd638f86b8100bef95e9e3bc22ffe7f,c5aa156354e1562af9dc1fbdf03ae7c0,forums,forums,2751,94,6117,2013-08-01T12:05:31Z,FALSE,Collectivism
1147,0dd638f86b8100bef95e9e3bc22ffe7f,c5aa156354e1562af9dc1fbdf03ae7c0,forums,forums,2751,94,6117,2013-08-01T12:05:31Z,FALSE,Fascism ideal
1148,0dd638f86b8100bef95e9e3bc22ffe7f,c5aa156354e1562af9dc1fbdf03ae7c0,forums,forums,2751,94,6117,2013-08-01T12:05:31Z,FALSE,Andrew Anglin
1159,5b0b151fdba253b792beecef40b2f369,42127c729dd1871f500f9c583c4a30dd,forums,forums,2761,11,6190,2013-08-04T23:00:42Z,FALSE,introduction
1160,c048821c2d4a204ed67c34520897a2aa,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2769,107,6113,2013-08-07T07:13:31Z,FALSE,Empire
1161,c048821c2d4a204ed67c34520897a2aa,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2769,107,6113,2013-08-07T07:13:31Z,FALSE,Imperialism
1162,c048821c2d4a204ed67c34520897a2aa,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2769,107,6113,2013-08-07T07:13:31Z,FALSE,Colonialism
1163,c048821c2d4a204ed67c34520897a2aa,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2769,107,6113,2013-08-07T07:13:31Z,FALSE,Joseph Chamberlain
1164,c048821c2d4a204ed67c34520897a2aa,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2769,107,6113,2013-08-07T07:13:31Z,FALSE,Speech
1165,5018fe83baa322db05836f8330a83ce2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2772,99,6190,2013-08-08T05:38:01Z,FALSE,general
1166,5018fe83baa322db05836f8330a83ce2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2772,99,6190,2013-08-08T05:38:01Z,FALSE,alcohol
1167,2a55d690998b2eeb519fc44681914f45,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2773,12,6122,2013-08-08T14:20:18Z,FALSE,mishima
1168,2a55d690998b2eeb519fc44681914f45,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2773,12,6122,2013-08-08T14:20:18Z,FALSE,traditionalism
1178,e695c5e40da496fd818cd1ab4e819075,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,2781,60,49,2013-08-09T18:03:25Z,FALSE,personal
1179,0226dc2a8bcaa289ce96352f8255bba6,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2785,88,6113,2013-08-10T06:19:45Z,FALSE,University
1183,34e6612bd9015b81e4d5c450d515c722,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2796,87,6113,2013-08-13T07:42:42Z,FALSE,Holocaust Film
1184,34e6612bd9015b81e4d5c450d515c722,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2796,87,6113,2013-08-13T07:42:42Z,FALSE,Jerry Lewis
1185,34e6612bd9015b81e4d5c450d515c722,0e2cc9595cdd468bc3f1f9e946c8d63b,forums,forums,2796,87,6113,2013-08-13T07:42:42Z,FALSE,What is this? I dont even...
1188,b90848121fe304f5098f0e3943daaac2,f5643dbbdf7b59799e1df26c96b0d4b3,forums,forums,2801,63,353,2013-08-13T20:19:07Z,FALSE,Brazil
1189,b90848121fe304f5098f0e3943daaac2,f5643dbbdf7b59799e1df26c96b0d4b3,forums,forums,2801,63,353,2013-08-13T20:19:07Z,FALSE,Poland
1195,e8755e574e08be9f66dc33e09031abd4,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2810,88,821,2013-08-16T13:15:54Z,FALSE,obama
1196,e8755e574e08be9f66dc33e09031abd4,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2810,88,821,2013-08-16T13:15:54Z,FALSE,chimpout
1197,e8755e574e08be9f66dc33e09031abd4,755971d22a41f2b0cdfada68a5683ec7,forums,forums,2810,88,821,2013-08-16T13:15:54Z,FALSE,muh dik
